pair,pvalue,cointegrated
"('AMCR', 'DIS')",0.001268345185589314,True
"('WSM', 'FDS')",0.001272331624976445,True
"('LDOS', 'NUE')",0.001275243552622765,True
"('STX', 'LDOS')",0.0012771381500202331,True
"('ZBRA', 'BAX')",0.0012776746553851736,True
"('HUM', 'DAL')",0.001278115619210861,True
"('CSGP', 'AVB')",0.0012820947582121384,True
"('A', 'SRE')",0.0012826243894434877,True
"('ALB', 'FOXA')",0.0012839997439657543,True
"('DPZ', 'CTSH')",0.0012852006114071508,True
"('WBD', 'SNPS')",0.0012872301431538914,True
"('CBRE', 'SYF')",0.001291058112799994,True
"('VTR', 'JKHY')",0.0012918869547303264,True
"('BSX', 'ORLY')",0.0012948827697386728,True
"('NSC', 'VTR')",0.0012956280552623865,True
"('RF', 'SW')",0.0012993814674190733,True
"('UNP', 'CTSH')",0.0013002952955969889,True
"('GIS', 'WYNN')",0.0013007584837390472,True
"('DELL', 'ARES')",0.0013033974514199864,True
"('FCX', 'ADM')",0.0013053458976623998,True
"('ZBRA', 'CMS')",0.001306205174924003,True
"('NKE', 'VEEV')",0.0013090952971043963,True
"('VST', 'AEE')",0.0013091835670365987,True
"('WDC', 'CNC')",0.0013105768132707805,True
"('CBOE', 'WYNN')",0.0013113806827859567,True
"('CTAS', 'GE')",0.0013135622968625286,True
"('TTWO', 'LRCX')",0.001322513810301982,True
"('DTE', 'SYY')",0.001322934305836626,True
"('AES', 'AEP')",0.0013261353740106135,True
"('ULTA', 'PSA')",0.0013311512675063452,True
"('ZBH', 'YUM')",0.001333656741054567,True
"('CTAS', 'CRH')",0.0013340163616942964,True
"('DIS', 'IFF')",0.0013351394813191587,True
"('PPG', 'SYK')",0.0013471597591953855,True
"('FLEX', 'TSLA')",0.0013485373986691714,True
"('SPGI', 'NFLX')",0.0013545704035921229,True
"('NOW', 'WYNN')",0.001357246001184543,True
"('WDC', 'L')",0.0013585880633295794,True
"('RL', 'ITW')",0.0013587911740348291,True
"('EXPE', 'SPG')",0.0013626448931459499,True
"('PCAR', 'NTAP')",0.00136318334498782,True
"('MET', 'NUE')",0.0013750942793362626,True
"('PSA', 'DOV')",0.0013882995519126412,True
"('GIS', 'J')",0.0013897279171947012,True
"('FRT', 'NUE')",0.0013910324918879858,True
"('UPS', 'WYNN')",0.001391444269848395,True
"('COR', 'TTWO')",0.0013925166788659113,True
"('BXP', 'DD')",0.0013939849093244532,True
"('WFC', 'BLK')",0.0013984922066386724,True
"('MTD', 'FE')",0.001398878609129171,True
"('BG', 'EOG')",0.0014011266555685662,True
"('TTWO', 'AAPL')",0.0014056860608356665,True
"('AMT', 'DGX')",0.001407434688014779,True
"('GD', 'OKE')",0.0014089526797462352,True
"('COIN', 'ADSK')",0.0014107645745706106,True
"('FCX', 'DE')",0.0014113601080518337,True
"('BG', 'BKR')",0.0014141301471934744,True
"('FRT', 'JKHY')",0.0014158557215187297,True
"('IRM', 'NTAP')",0.0014177863430417182,True
"('CTAS', 'GRMN')",0.0014183132833617234,True
"('J', 'WYNN')",0.0014192861922356478,True
"('OKE', 'CI')",0.0014197889142887406,True
"('SHW', 'JPM')",0.0014216882764756663,True
"('IRM', 'PCAR')",0.0014218038047837253,True
"('WBD', 'DOC')",0.0014230952464768974,True
"('LII', 'ARES')",0.0014255604526693185,True
"('CSGP', 'INVH')",0.00142656259775723,True
"('DUK', 'WAT')",0.0014272082107594998,True
"('CTVA', 'VST')",0.0014285173012303575,True
"('TROW', 'LUV')",0.0014315686594347588,True
"('PCG', 'ROL')",0.001434067867199834,True
"('BBY', 'FCX')",0.001434745741240977,True
"('SPGI', 'DDOG')",0.001440273572870413,True
"('WSM', 'TT')",0.0014408378106916225,True
"('EXR', 'PPL')",0.0014463245349531195,True
"('HPQ', 'JNJ')",0.0014507471159268537,True
"('D', 'PSKY')",0.00145154454141112,True
"('FOX', 'AZO')",0.0014565295245337394,True
"('COST', 'WYNN')",0.0014568078503015961,True
"('IR', 'RCL')",0.0014599887550178637,True
"('T', 'VEEV')",0.0014616712696344984,True
"('WBD', 'MCK')",0.0014622205719014012,True
"('ZBRA', 'DGX')",0.001462604098195585,True
"('WBD', 'WMT')",0.0014652065714606502,True
"('WAB', 'SWK')",0.001471172667294416,True
"('AIZ', 'PFE')",0.0014747562624862303,True
"('DIS', 'AES')",0.0014870667891492796,True
"('WSM', 'WYNN')",0.0014886857569070835,True
"('ERIE', 'AMGN')",0.001488904286453184,True
"('MLM', 'DDOG')",0.0014906112343575804,True
"('VTRS', 'NUE')",0.001494226413255331,True
"('CDNS', 'PANW')",0.0014995268078225837,True
"('RCL', 'DDOG')",0.0014999104689620026,True
"('KMI', 'CNC')",0.0015070506435463085,True
"('SNPS', 'WYNN')",0.0015100061655731244,True
"('SW', 'DHR')",0.0015103604585432083,True
"('LEN', 'AOS')",0.0015147591725785017,True
"('BF-B', 'PGR')",0.001514912599611505,True
"('MS', 'VICI')",0.0015230897874850633,True
"('FRT', 'SW')",0.0015287556623421706,True
"('FRT', 'PFG')",0.0015293109387487312,True
"('ROP', 'MU')",0.0015307533088498781,True
"('NXPI', 'SWK')",0.0015312079188147245,True
"('ROP', 'GE')",0.0015339894618021169,True
"('DLR', 'WMB')",0.0015399726105275661,True
"('V', 'DECK')",0.0015407678814829428,True
"('NRG', 'UNH')",0.0015413159554290804,True
"('JBL', 'WYNN')",0.0015464937808992248,True
"('CASY', 'PFE')",0.0015480409779324922,True
"('BX', 'CTSH')",0.0015518274888369618,True
"('MCO', 'NFLX')",0.0015547638461419768,True
"('APTV', 'RVTY')",0.001561049763178636,True
"('WELL', 'HSIC')",0.0015611849964644162,True
"('CVS', 'KEY')",0.0015616801426160147,True
"('EBAY', 'MAA')",0.0015636179522170084,True
"('NTAP', 'LRCX')",0.0015687511601549646,True
"('APO', 'WYNN')",0.0015751593665708425,True
"('FCX', 'DGX')",0.0015866390155787138,True
"('CME', 'PKG')",0.0015888612871516007,True
"('V', 'DASH')",0.0015928953191080104,True
"('RL', 'ADSK')",0.0015972793456659033,True
"('MS', 'DOV')",0.001597863777836408,True
"('NWSA', 'CTSH')",0.0015989967688154587,True
"('REG', 'ADSK')",0.001599694794882413,True
"('LULU', 'AOS')",0.00159994928140324,True
"('EQIX', 'SWK')",0.0016084896223435216,True
"('INTC', 'ANET')",0.001615269013676296,True
"('WEC', 'MTD')",0.0016172285203731075,True
"('PCAR', 'DASH')",0.001618148502736287,True
"('RTX', 'J')",0.0016391596977581788,True
"('ZBRA', 'ACGL')",0.001641913853937043,True
"('USB', 'NUE')",0.0016440090616543378,True
"('WYNN', 'MU')",0.0016447778078764084,True
"('NSC', 'BALL')",0.0016502541326765146,True
"('ICE', 'DDOG')",0.0016612714453797203,True
"('PSX', 'TT')",0.001666776113042256,True
"('STT', 'DOW')",0.0016681860284179235,True
"('DG', 'MRNA')",0.0016704092123473243,True
"('AMZN', 'ACN')",0.0016709128308674485,True
"('MCK', 'PFE')",0.001675433496113501,True
"('ERIE', 'WYNN')",0.001682751531889539,True
"('APH', 'ADSK')",0.001684321773186425,True
"('HSY', 'PFE')",0.0016885917621332406,True
"('PODD', 'J')",0.0016909838377924724,True
"('TJX', 'MAR')",0.0016912457851727758,True
"('BSX', 'LIN')",0.0016995462716271853,True
"('BEN', 'JKHY')",0.0017004375485711435,True
"('LLY', 'APP')",0.0017047757704149644,True
"('BSX', 'RSG')",0.001708487902840807,True
"('STLD', 'KEY')",0.0017110881702090905,True
"('JCI', 'LUV')",0.001713239651310017,True
"('IVZ', 'DOV')",0.0017144307997305434,True
"('TJX', 'TRGP')",0.0017216122087543315,True
"('ROP', 'FOXA')",0.0017230344889107281,True
"('FICO', 'FOXA')",0.0017289310948069951,True
"('LVS', 'AEE')",0.0017314331086592835,True
"('SNA', 'CSGP')",0.001732409312745091,True
"('SCHW', 'HBAN')",0.0017335627140948524,True
"('KIM', 'BALL')",0.0017338912489509588,True
"('KO', 'COO')",0.0017362583145655247,True
"('SWKS', 'BAX')",0.0017366978548218847,True
"('TGT', 'AEP')",0.0017375339821714666,True
"('RTX', 'CMS')",0.001738814312281267,True
"('ADSK', 'AMP')",0.0017394149883606569,True
"('INTU', 'ANET')",0.001749261106513431,True
"('TROW', 'PM')",0.0017549719095072236,True
"('KIM', 'DOW')",0.001755573190968987,True
"('WBD', 'TSCO')",0.0017562759122868002,True
"('LII', 'PFE')",0.0017566708218663284,True
"('DTE', 'ABT')",0.001757120810047189,True
"('INTU', 'PCAR')",0.0017581781214505488,True
"('SJM', 'EVRG')",0.001771439454687814,True
"('D', 'EBAY')",0.0017770668162405113,True
"('BLDR', 'ECL')",0.0017826339061537352,True
"('SWKS', 'DOV')",0.0017843407332704178,True
"('EXPD', 'DDOG')",0.0017844145277212404,True
"('DDOG', 'LRCX')",0.0017870768985477894,True
"('A', 'SBAC')",0.001787301905018834,True
"('ISRG', 'CHD')",0.0017891986020684755,True
"('IR', 'SHW')",0.0017931339664721496,True
"('LLY', 'WYNN')",0.0017990265763519868,True
"('DIS', 'FE')",0.0017996289123748507,True
"('FOXA', 'MU')",0.0018023329409469337,True
"('IBM', 'PFE')",0.0018029397991400106,True
"('TPR', 'FE')",0.0018103663841040098,True
"('NEM', 'AEP')",0.0018115898576647432,True
"('FDS', 'WYNN')",0.001814395775027998,True
"('IR', 'DASH')",0.00181898368066674,True
"('EXPE', 'CNC')",0.001820535360249857,True
"('MSFT', 'ORLY')",0.0018209525086886845,True
"('BKNG', 'MA')",0.0018214423489177367,True
"('INTC', 'FOXA')",0.0018217961152220388,True
"('FANG', 'AMGN')",0.0018219956973847247,True
"('CB', 'PNW')",0.0018232628016430078,True
"('RVTY', 'FOXA')",0.0018245837331050628,True
"('TDG', 'PHM')",0.0018269691852639846,True
"('CPRT', 'MSFT')",0.001827565765779003,True
"('CF', 'MRK')",0.0018316617358134933,True
"('GD', 'PFE')",0.0018366868919218755,True
"('VST', 'BMY')",0.0018376238527733346,True
"('WBD', 'DELL')",0.0018406721386473094,True
"('HSY', 'CI')",0.0018417819120746894,True
"('ULTA', 'CMS')",0.0018479612664677404,True
"('FANG', 'TXT')",0.0018494004190938798,True
"('UNH', 'GPC')",0.0018557127030534696,True
"('TPR', 'O')",0.0018690361703259132,True
"('EQIX', 'DASH')",0.001875935119348576,True
"('AKAM', 'FSLR')",0.001879077185223522,True
"('XYZ', 'DOV')",0.001880285079029527,True
"('DXCM', 'YUM')",0.0018832572851533477,True
"('KIM', 'DOV')",0.0018902523635644626,True
"('WELL', 'CTVA')",0.001895632648000507,True
"('GE', 'ORLY')",0.00189580807811589,True
"('NOW', 'WELL')",0.0018968785024980894,True
"('TER', 'BAX')",0.0018992278635268113,True
"('CVS', 'HBAN')",0.001899464194231503,True
"('WDC', 'CI')",0.001900797922997941,True
"('KMB', 'CI')",0.0019033091002143756,True
"('FIX', 'AMAT')",0.001911631415848508,True
"('LVS', 'CMS')",0.001915150996430257,True
"('IRM', 'MA')",0.0019197501993498823,True
"('IBM', 'CTSH')",0.0019267278357498825,True
"('EXPD', 'PCG')",0.0019275462518122438,True
"('IR', 'NTAP')",0.0019302073047351824,True
"('REG', 'JBHT')",0.0019310231918701674,True
"('LEN', 'FISV')",0.0019329129345639676,True
"('ARE', 'EBAY')",0.001932962673083183,True
"('EMR', 'EOG')",0.001934480689130549,True
"('TSCO', 'WYNN')",0.0019356379008591148,True
"('XYZ', 'DGX')",0.0019374857648824574,True
"('WFC', 'NUE')",0.0019404569958524896,True
"('AMZN', 'WYNN')",0.0019453428109094451,True
"('ACGL', 'AMCR')",0.0019463144971949748,True
"('PSKY', 'PYPL')",0.0019517377155976623,True
"('VTR', 'DGX')",0.0019517593329469154,True
"('MSFT', 'TYL')",0.0019534152058012207,True
"('CTVA', 'EL')",0.0019547530470729393,True
"('AMGN', 'WYNN')",0.001957698031952496,True
"('HII', 'AOS')",0.001957786075057908,True
"('ACN', 'JPM')",0.0019581483958349454,True
"('HUM', 'ITW')",0.0019596350269847846,True
"('AMAT', 'MLM')",0.001961085115986585,True
"('UAL', 'AZO')",0.001962000472556335,True
"('WDAY', 'LRCX')",0.001965068176794476,True
"('PNC', 'CRL')",0.0019714584616857115,True
"('GWW', 'AOS')",0.0019725211934566735,True
"('UBER', 'MU')",0.0019739186237079805,True
"('FCX', 'CMI')",0.0019758843777805193,True
"('AVGO', 'LRCX')",0.001982990192716993,True
"('TKO', 'STLD')",0.001986892109379024,True
"('INCY', 'CINF')",0.0019886908799196974,True
"('ARES', 'WYNN')",0.0019924067612583857,True
"('LVS', 'RTX')",0.0019955812792657682,True
"('CCI', 'DIS')",0.0019979182572951006,True
"('ROST', 'HLT')",0.001997969207042066,True
"('GM', 'MS')",0.0020000862091434334,True
"('STLD', 'CVS')",0.002000305296824628,True
"('MSFT', 'BSX')",0.002000830940962463,True
"('PYPL', 'NEM')",0.002001734415670838,True
"('AKAM', 'MU')",0.0020033454405909198,True
"('CSCO', 'SRE')",0.0020059643771565753,True
"('EBAY', 'DOC')",0.0020108447145175943,True
"('CRL', 'DOV')",0.0020125384006316797,True
"('CRH', 'DASH')",0.0020170632184463144,True
"('WELL', 'UNH')",0.0020203138266823633,True
"('FRT', 'PM')",0.0020209971993943522,True
"('BEN', 'SW')",0.0020242520527554266,True
"('CSGP', 'AME')",0.002029854605805691,True
"('WBD', 'NEE')",0.002032443387246149,True
"('CRWD', 'PFE')",0.0020339195840687945,True
"('NOW', 'LRCX')",0.0020411012045205216,True
"('PODD', 'EVRG')",0.002042851337845202,True
"('NWSA', 'WYNN')",0.002045367222252612,True
"('FCX', 'IVZ')",0.00204805839991524,True
"('IRM', 'WBD')",0.0020561235297132333,True
"('MRVL', 'LYV')",0.0020603242083312733,True
"('AMD', 'XOM')",0.002065986475285058,True
"('LVS', 'CHRW')",0.0020663730726530358,True
"('CRWD', 'WYNN')",0.0020667726142791307,True
"('AVY', 'CNC')",0.002071114453440369,True
"('SBUX', 'ED')",0.0020736505335519962,True
"('JPM', 'SWK')",0.002073890670191837,True
"('KLAC', 'NFLX')",0.002080914753281888,True
"('BAX', 'WYNN')",0.0020855032934440276,True
"('AVB', 'NCLH')",0.002088459227651834,True
"('DRI', 'OTIS')",0.0020927994607601755,True
"('BKR', 'J')",0.0020968966424755094,True
"('SNA', 'MLM')",0.0020971412153151315,True
"('AMP', 'PRU')",0.002097160584456021,True
"('GM', 'AZO')",0.0020990789570784077,True
"('EQIX', 'RCL')",0.0020993201956103465,True
"('VRTX', 'FOXA')",0.0021043213802265166,True
"('PSKY', 'PFE')",0.0021077848912638537,True
"('UAL', 'PGR')",0.0021086908974684193,True
"('WBD', 'PSKY')",0.002108880016846957,True
"('ISRG', 'AAPL')",0.0021166542563746966,True
"('FANG', 'UNH')",0.0021202956059481106,True
"('A', 'NTRS')",0.0021216116514772513,True
"('ROP', 'CTVA')",0.002128022277037818,True
"('TKO', 'PEP')",0.0021287534496595875,True
"('COR', 'AVGO')",0.002131996434863186,True
"('ALB', 'UNH')",0.00213262521609464,True
"('LVS', 'NEE')",0.0021328553817980015,True
"('ADP', 'IBKR')",0.002135244963140206,True
"('PTC', 'WYNN')",0.002137702436839963,True
"('TER', 'HUM')",0.0021401554476661124,True
"('WBD', 'FE')",0.0021406581934433756,True
"('CMG', 'TYL')",0.0021419275462178917,True
"('NWS', 'CTSH')",0.0021427335627117934,True
"('XYL', 'HON')",0.002143427518909082,True
"('MCD', 'PCG')",0.0021440998463271507,True
"('TROW', 'ADM')",0.0021468240780131496,True
"('COIN', 'AOS')",0.002148321555277909,True
"('ACN', 'DASH')",0.0021493670487824764,True
"('HSIC', 'NEM')",0.0021498401624276977,True
"('BXP', 'JBHT')",0.0021568291169693325,True
"('TFC', 'DOW')",0.002184214360560508,True
"('SCHW', 'FRT')",0.002187080201468111,True
"('CSCO', 'DIS')",0.002190179629674293,True
"('KLAC', 'DASH')",0.002190771694925592,True
"('PODD', 'FE')",0.002197940007854757,True
"('PCG', 'FISV')",0.0021994189933008264,True
"('EXPD', 'ICE')",0.0022035558367802808,True
"('BDX', 'VEEV')",0.0022039395366688186,True
"('SBAC', 'DIS')",0.002206003846174073,True
"('NEE', 'UNH')",0.0022063466339134205,True
"('FIS', 'PM')",0.002206974623113113,True
"('V', 'INTU')",0.0022266467624823564,True
"('TROW', 'DE')",0.0022298599911860996,True
"('NEE', 'WEC')",0.002233654996692992,True
"('REG', 'SWK')",0.002237931969443761,True
"('STT', 'TFC')",0.0022406394978758113,True
"('CMS', 'FE')",0.0022407176292485284,True
"('TDG', 'NOW')",0.0022413542314360883,True
"('BRO', 'BRK-B')",0.002242650010893586,True
"('DVN', 'EBAY')",0.0022437264572784214,True
"('EL', 'GOOGL')",0.0022478462900768336,True
"('INTC', 'DECK')",0.00224855387525687,True
"('CMG', 'SO')",0.0022495355803786644,True
"('INTU', 'MU')",0.002256445734622436,True
"('EQT', 'WMT')",0.002259833878380611,True
"('FFIV', 'MU')",0.002261295287914624,True
"('CPRT', 'ORLY')",0.0022636675028637606,True
"('BNY', 'CNC')",0.0022651194680603152,True
"('UBER', 'DASH')",0.0022696855759624167,True
"('BBY', 'CMI')",0.002276963916247566,True
"('FITB', 'CVS')",0.002279645430197257,True
"('RMD', 'J')",0.0022859449692528497,True
"('NFLX', 'DDOG')",0.0022902331169323002,True
"('INTC', 'FICO')",0.0022955893497178075,True
"('PODD', 'WYNN')",0.002297640981988238,True
"('IR', 'UBER')",0.002298310991012323,True
"('ODFL', 'EMR')",0.002303765861078702,True
"('T', 'ETR')",0.0023065695349118406,True
"('ETN', 'WYNN')",0.0023091517883827785,True
"('HRL', 'PFE')",0.002315052462891637,True
"('UNP', 'MAS')",0.0023153021902150013,True
"('C', 'LHX')",0.0023159860240089952,True
"('RMD', 'WYNN')",0.0023185036405049147,True
"('LLY', 'WELL')",0.0023195960310895486,True
"('WELL', 'PFE')",0.0023197152940325886,True
"('CTVA', 'JBL')",0.0023232035593437022,True
"('ESS', 'NUE')",0.0023252234669951448,True
"('EXPD', 'DHI')",0.0023270437135545488,True
"('PSX', 'WYNN')",0.0023324323778805664,True
"('DLR', 'WYNN')",0.0023362477938886285,True
"('WBD', 'ARES')",0.002337798317009223,True
"('WEC', 'TSCO')",0.0023398755834132335,True
"('WELL', 'UBER')",0.0023399943659424102,True
"('NKE', 'TTD')",0.0023405113342962677,True
"('TROW', 'FCX')",0.0023471735799889485,True
"('D', 'FE')",0.0023482296375310374,True
"('ZBRA', 'EBAY')",0.0023485771073078238,True
"('NTAP', 'WYNN')",0.002351680239302817,True
"('FRT', 'BEN')",0.0023597090303461277,True
"('DGX', 'DOW')",0.002375888764749245,True
"('MPC', 'WYNN')",0.002380900966876399,True
"('BEN', 'DOV')",0.0023842607258201657,True
"('ES', 'PYPL')",0.002385189440234176,True
"('NKE', 'AEP')",0.0023867653619885874,True
"('HPQ', 'BAX')",0.0023911720212656555,True
"('NEE', 'EVRG')",0.00239574824381785,True
"('BBY', 'DE')",0.002397916499325773,True
"('XEL', 'NKE')",0.0023979906205861333,True
"('A', 'WBD')",0.0023999436834948357,True
"('FAST', 'PANW')",0.002400647500029005,True
"('ACN', 'KLAC')",0.0024065149193283593,True
"('FAST', 'DECK')",0.0024091631978658285,True
"('GD', 'FDS')",0.002410185830839714,True
"('EIX', 'SYK')",0.0024127748056012753,True
"('MDT', 'BAX')",0.0024155169240427043,True
"('ZBRA', 'EVRG')",0.0024192021379570603,True
"('PSKY', 'WMT')",0.002427659831474613,True
"('IBM', 'WYNN')",0.0024296968879289845,True
"('TSN', 'IEX')",0.0024313115484231253,True
"('FIX', 'SNPS')",0.002440773410284716,True
"('CASY', 'FOXA')",0.0024408685328347443,True
"('GIS', 'CI')",0.002442197336365777,True
"('SHW', 'SPGI')",0.002442386060326454,True
"('GEHC', 'EOG')",0.0024428931666077053,True
"('IDXX', 'XYL')",0.002443040681317738,True
"('EQT', 'AEP')",0.0024534428846266043,True
"('MPC', 'BIIB')",0.0024537917878920358,True
"('AMAT', 'DASH')",0.00245397744296019,True
"('KO', 'CNP')",0.002456278135464358,True
"('LITE', 'DOW')",0.002459961229155685,True
"('PYPL', 'MTD')",0.0024615561693367024,True
"('WELL', 'ARES')",0.0024656378373028947,True
"('CCI', 'DGX')",0.0024657528571395467,True
"('LIN', 'DASH')",0.002467469611607414,True
"('SCHW', 'NUE')",0.0024695818970789244,True
"('TDG', 'WELL')",0.0024701503176304167,True
"('SYY', 'PSA')",0.002471858060087158,True
"('HRL', 'UNH')",0.002474879533885579,True
"('BBY', 'COHR')",0.002476984489635337,True
"('LVS', 'RMD')",0.002477492220573159,True
"('COP', 'WYNN')",0.0024794737826420075,True
"('CTAS', 'PHM')",0.0024844154077790395,True
"('HD', 'SWK')",0.002493944065628321,True
"('WDC', 'FSLR')",0.002495857577867992,True
"('D', 'WYNN')",0.002497819760982131,True
"('IR', 'AVGO')",0.0025085984722477963,True
"('ZBRA', 'AWK')",0.0025147770208890567,True
"('TPR', 'DGX')",0.0025187923419920507,True
"('TYL', 'ORLY')",0.0025254796653218776,True
"('JPM', 'CTSH')",0.0025265678014803014,True
"('UAL', 'ADM')",0.0025400336562640532,True
"('COR', 'LRCX')",0.002545683552162732,True
"('LH', 'SWK')",0.002546359479235886,True
"('SYY', 'CNP')",0.0025474627381230673,True
"('WDAY', 'AVGO')",0.0025484745071758406,True
"('HLT', 'WYNN')",0.0025508264429009043,True
"('COST', 'PTC')",0.0025607418182416416,True
"('BR', 'ARES')",0.002561309830215509,True
"('AMD', 'CRM')",0.0025614802703354815,True
"('RF', 'MS')",0.002561984790876446,True
"('AMCR', 'NEM')",0.0025696473954782677,True
"('TER', 'EG')",0.002575213629050533,True
"('GLW', 'HSIC')",0.0025756362331110522,True
"('AOS', 'CRM')",0.0025778471082296512,True
"('AMZN', 'TTWO')",0.0025779222289312584,True
"('BR', 'WYNN')",0.0025798942764896945,True
"('TYL', 'CINF')",0.0025812030532547823,True
"('ADBE', 'WELL')",0.0025899889349726636,True
"('ZBH', 'CNP')",0.002592556429161615,True
"('GEN', 'ADSK')",0.0025973599814778548,True
"('EXPD', 'LYV')",0.002597719496510766,True
"('TDG', 'AVGO')",0.0025987717753800463,True
"('PTC', 'NTAP')",0.0025994278396316403,True
"('ECL', 'EXPD')",0.002602831703093726,True
"('CASY', 'MCK')",0.0026043143731323366,True
"('AMT', 'TRV')",0.0026049042790217934,True
"('TDG', 'CTAS')",0.002606245778453869,True
"('WBD', 'LMT')",0.0026068662807005307,True
"('EG', 'TXN')",0.0026110871215963612,True
"('WYNN', 'L')",0.0026124333730637972,True
"('BSX', 'GE')",0.002613695439542137,True
"('DLR', 'TRGP')",0.002616703116232976,True
"('AMAT', 'WYNN')",0.0026197089144634395,True
"('SLB', 'CI')",0.0026197477015192233,True
"('PRU', 'CI')",0.002619812120445744,True
"('D', 'MTD')",0.002622471959861126,True
"('WSM', 'UNH')",0.002624379582951671,True
"('NOW', 'NTAP')",0.0026246923794157706,True
"('V', 'WBD')",0.002641943665855463,True
